sent1,sent2,score,CUI-Cosine,CUI-Text-Cosine,POS-Cosine,NVA-Cosine,Sentence-Cosine,CUI-Jaccard,CUI-Text-Jaccard,POS-Jaccard,NVA-Jaccard,Sentence-Jaccard,Pubmed-Cosine,Wiki-Cosine,Google-Cosine,NVA-Pubmed-Cosine,NVA-Wiki-Cosine,NVA-Google-Cosine,WMD-Pubmed,WMD-Google,NVA-WMD-Pubmed,NVA-WMD-Google,bioBERT,clinicalBERT,dischargeBERT,maskedBERT
""" Patient arrives, via Emergency Medical Services, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.""",""" Patient arrives, via Emergency Medical Services, Unsteady gait, Assistance to cart, History obtained from, Emergency Medical Services, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.""",4.75,1.0,1.0,0.9945418580051327,0.9406532804864483,0.9406532804864483,0.0,0.0,1.0,1.0,1.0,0.9939918,0.9988977091192304,0.9849489,0.99315554,0.9986836136659527,0.98370373,0.3231696995478222,0.36408068490897105,0.3231696995478222,0.36408068490897105,0.9933385900624152,0.9914185863061089,0.9950953634394875,0.9816417941988801
Instructions: Inject the delivered dose as needed for hypersensitivity/bronchospasm EpiPen 2-Pak Kit contains: 2 auto-injectors., Instructions: EpiPen 2-Pak hypersensitivity/bronchospasm EpiPen 2-Pak Kit contains: 2 auto-injectors.,3,1.0000000000000002,1.0000000000000004,0.8859245784195997,0.8021829491501993,0.8021829491501993,1.0,1.0,0.6666666666666666,0.6923076923076923,0.7142857142857143,0.90086234,0.9908051428588966,0.8795357,0.93039626,0.990743354413739,0.88850546,1.1302613898218221,1.1495966275290257,1.1302613898218221,1.4665636075421922,0.9744596454746123,0.980291947974108,0.9836945678402254,0.9576618590581368
""" MEDICAL NECESSITY: The patient would benefit from skilled physical therapy interventions to be able to return the patient to full work, home, leisure, self-care activities.""",""" This impairs the patient's ability to perform work, home, leisure activities to be able to return the patient to full work, home, leisure activities.""",2,0.6235582564619455,0.5268869806351223,0.9475526452243214,0.5701700528319491,0.5700765822071295,0.0,0.0,1.0,0.4,0.4,0.965573,0.9942675442179014,0.844718,0.94991136,0.9938734651559347,0.8311355,1.303997783187801,1.7206683185626577,1.303997783187801,1.7206683185626577,0.941800243876872,0.9551341787245572,0.9542820346992783,0.9144655621021467
Individual is able to understand limited conversations about routine daily activities with familiar communication partners.,""" Current LEVEL 4: The individual is successfully able to initiate communication using spoken language in simple, structured conversations in routine daily activities with familiar communication partners.""",3.5,1.0,1.0,0.8740153020230058,0.6859291624213159,0.6527127519810262,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.5,0.45,0.95937806,0.9950795305354895,0.90169096,0.9595529,0.996053513806239,0.9113567,1.2012780300987533,1.51111519676327,1.1460379482465046,1.358016860576089,0.966188882138864,0.9701326968654529,0.9787680574392188,0.9691411714797009
""" Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.""",""" Identified Illness as a learning need, Identified Procedures, tests, or preps as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated and verbalized an understanding of discharge teaching.""",3.4,0.5604091201524937,0.48412619140216195,0.9627267853095988,0.8426424717193512,0.8426424717193512,0.25,0.19047619047619047,0.875,0.6296296296296297,0.6296296296296297,0.9939976,0.9995730207673421,0.9709933,0.99232024,0.9995237389489561,0.97029597,0.7715628821690557,1.0287138106095983,0.7715628821690557,1.0287138106095983,0.9653042486031629,0.9765134441512724,0.9806956945908233,0.9677356426046412
Albuterol [PROVENTIL/VENTOLIN] 90 mcg/Act HFA Aerosol 2 puffs by inhalation every 4 hours as needed., Albuterol [PROVENTIL/VENTOLIN] 90 mcg/Actuation HFA Aerosol 1-4 puffs by inhalation as directed by prescriber as needed #2 INHA...,3.25,0.9223240272003899,0.8219258479317476,0.9544984242213315,0.7343912464260629,0.7546996518595097,0.75,0.8,1.0,0.6,0.631578947368421,0.9679585,0.9954537866071455,0.9312345,0.9713104,0.9954680226836874,0.9307452,1.0565127669714003,1.0608379283963087,1.0565127669714003,1.136570943412772,0.9723169749977929,0.9801144788876611,0.9806699258447571,0.9791044220015751
female who is being seen today for a Limited Evaluation.,male who presents for evaluation of right shoulder pain.,0.5,0.0,0.0,0.8222849897434917,0.18995900986801043,0.19006583021103857,0.6666666666666666,0.5,0.6,0.1,0.1,0.8384673,0.982968384401693,0.6639633,0.71364933,0.9775562217486551,0.567637,2.191247025900462,2.3603491052466743,2.191247025900462,2.3603491052466743,0.8312666254754713,0.8161811176241034,0.864342812338394,0.762746845698857
""" Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.""",""" Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient demonstrated and verbalized an understanding of discharge teaching.""",3.75,0.7192071819751762,0.6751901181000515,0.9472171515093286,0.8296891062926532,0.8296891062926532,0.3333333333333333,0.3333333333333333,0.875,0.5909090909090909,0.5909090909090909,0.9891862,0.9989283304528578,0.9499504,0.98676074,0.9989586907298335,0.94501364,0.8849769240734047,1.2028850080183846,0.8849769240734047,1.2028850080183846,0.9821762143767131,0.9785853004990589,0.9814633551543887,0.9719384608004263
oxycodone [ROXICODONE] 5 mg tablet 1-2 tablets by mouth every 6 hours as needed.,metoprolol succinate [TOPROL XL] 25 mg tablet sustained release 24 hour 1 tablet by mouth one time d aily.,3,0.0891310846727804,0.12637493429578256,0.6748020744972884,0.13144659144708853,0.12380548947587877,0.5,0.7142857142857143,0.4,0.125,0.13043478260869565,0.915375,0.9853972621015201,0.82398236,0.90260214,0.9803673941334097,0.8492389,2.0815364520970907,2.191076171109588,2.061978322935378,2.4649576013798318,0.9285105136788402,0.9382974226280109,0.9177728983338017,0.876542063495166
A digital tourniquet was applied to the right great toe.,"""Following the injection the needle was removed, and pressure was applied to the injection site.""",0.5,0.0,0.0,0.602553377085324,0.1424034212805622,0.14244567027996463,0.4,0.625,0.6,0.08333333333333333,0.08333333333333333,0.8500033,0.9743528115299722,0.5633799,0.7666775,0.9678810021472629,0.49975637,2.6824244358431595,3.293210735456461,2.6824244358431595,3.293210735456461,0.9011393234980369,0.8775259645575741,0.8994559706383669,0.8130507843051973
""" Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.""",""" Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.""",3.9,0.7583812886825481,0.7589501548878378,0.993330780750228,0.8171298502838136,0.8171298502838136,0.6666666666666666,0.75,1.0,0.6296296296296297,0.6296296296296297,0.98686564,0.99872774886576,0.95598716,0.98333204,0.9984689806709591,0.95309186,0.8026346345650961,0.982281820016726,0.8026346345650961,0.982281820016726,0.9783453676437689,0.9807559202574003,0.9825346136444525,0.9732308114759808
Gen: Well appearing adult woman in no distress.,"""Patient was alert, cooperative and in no acute distress.""",4,0.8431471720630318,0.7426079667717109,0.5752131747162492,0.1543026869597818,0.1543026869597818,0.3333333333333333,0.16666666666666666,0.5,0.1,0.1,0.828911,0.9806411068426228,0.57207084,0.735206,0.9723185112291133,0.45036817,2.6442724233049386,3.089824592961037,2.6442724233049386,3.089824592961037,0.8726115976250809,0.8890096543766309,0.8735894688166631,0.8336003263807724
Albuterol 90 mcg/Act HFA Aerosol 1-2 puffs by inhalation as directed by prescriber as needed., Fluticasone [FLOVENT HFA] 110 mcg/Act Aerosol 2 puffs by inhalation two times a day as needed.,2.5,0.5724784767310673,0.6557318067065178,0.8550304340492614,0.6421341926186139,0.5613570364646444,0.14285714285714285,0.2222222222222222,0.75,0.5,0.42105263157894735,0.94904107,0.9866863399051211,0.90998733,0.94936085,0.9857351749151936,0.9094744,1.1987765216575315,1.1667656302321432,1.1073190336721552,1.1673969090727327,0.9642508345684133,0.9705764995915598,0.9723906492573524,0.9511316927440232
ondansetron [ZOFRAN] 4 mg tablet 1 tablet by mouth three times a day as needed.,amoxicillin [AMOXIL] 500 mg capsule 2 capsules by mouth three times a day.,3,0.05653379399844772,0.09485701141797998,0.9389301223625631,0.2223983270438155,0.21051573013298885,1.0,1.0,0.6666666666666666,0.2727272727272727,0.25,0.9244277,0.9691676028490959,0.8120588,0.90468615,0.9524400162879951,0.78257346,1.6617411478283153,1.8625277099795028,1.8740676801470835,2.1428317952130636,0.9228342198274934,0.9436319969440168,0.9323296558386963,0.8284884362572452
""" History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.""",""" Complex assessment performed, Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.""",3.15,0.7168446704987997,0.8641806025109573,0.996312448685689,0.6359337970440174,0.6359337970440174,0.0,0.0,1.0,0.5,0.47619047619047616,0.9758323,0.9980472526793582,0.8919343,0.96843714,0.997494472525819,0.89255697,1.1749938098628883,1.5116986179146632,1.1370430216900231,1.4482608760526752,0.9367546719626685,0.9645385191139197,0.9667664213799568,0.9570341943168961
Explained diagnosis and treatment plan; patient/guardian of patient expressed understanding of the content.,""" Explained diagnosis and treatment plan; patient/child/caregiver expressed understanding of the content.""""""",4.25,1.0,1.0000000000000002,0.9623411068591339,0.686164376513156,0.686164376513156,0.8,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.9773147,0.9975022476404714,0.9523871,0.9718643,0.9969080256757546,0.95066637,0.5490109509469985,0.6715850464118958,0.5490109509469985,0.6715850464118958,0.9675387712490908,0.9648938386737171,0.9707665127435474,0.960800330051241
"""Mental: Alert and oriented to person, place, and time.""",She is alert and oriented x 3 and in no acute distress.,4.5,0.44225498472758545,0.5074598565536289,0.4428451959343743,0.25143290034166743,0.25143290034166743,0.42857142857142855,0.5,0.5,0.25,0.2,0.8469976,0.9869263032889477,0.6603083,0.7983241,0.9760754961794165,0.64181876,2.101857945210519,2.205620670678345,1.9588165364449965,2.3633006586586367,0.9116306215792297,0.8754190827128768,0.8867533210764692,0.885260525608557
"""If you have any questions, please contact my office at Phone Number""","""If you have questions regarding this release of information, please contact my medical secretary at Phone Number.""",4.5,0.0,0.0,0.900587003100047,0.5461146779919885,0.5461146779919885,0.0,0.0,0.6666666666666666,0.4444444444444444,0.5,0.97668254,0.9904508009969833,0.92120826,0.9500832,0.9820314525761222,0.8389559,1.2221285421944388,1.4902978305132495,1.294152962066233,1.6510882106253622,0.9256402054168097,0.960770188003077,0.9332299676134793,0.9068702792803803
"""Neurologic: Alert and oriented X 3, normal strength and tone.""","""male, alert and oriented in no apparent distress.""",4.5,0.44364998177855164,0.42746445611080985,0.9840771971504696,0.1944060270905746,0.1944060270905746,0.2857142857142857,0.45454545454545453,1.0,0.2222222222222222,0.18181818181818182,0.85101473,0.9871736927759315,0.55465,0.80691737,0.9750254679192674,0.6149089,2.209174890203461,2.8622681263149024,2.0203668862646054,2.6135240781019964,0.8696092908867494,0.8752047982336137,0.8816540818396077,0.831951718663105
mometasone [ELOCON] 0.1 % ointment 1 apply topically one time daily.,Multivitamins with Iron tablet 1 tablet by mouth one time daily.,0.5,0.0,0.0,0.9672432517063324,0.04050724037777365,0.09183809573909127,0.16666666666666666,0.09090909090909091,0.5,0.125,0.3076923076923077,0.79148036,0.9712056491687809,0.5741278,0.6868474,0.9506250645004455,0.4068283,2.1261959175510428,2.3528539578577767,2.8282276614664807,3.3631082048330865,0.8726392732500672,0.9242890748287526,0.8920041319179521,0.8874803723610515
""" Peripheral IV site, established in the right forearm, using an 18 gauge catheter, in one attempt.""",""" Peripheral IV site, present prior to arrival, established in the right hand, using a 20 gauge catheter.""",3.45,0.24590447146873487,0.4653212345340484,0.9721622887660886,0.6734784712942115,0.6228822510286867,0.4,0.3333333333333333,0.75,0.5384615384615384,0.4375,0.9759613,0.9960667625490784,0.9018825,0.9571584,0.9943396816127466,0.8823824,0.9250311574140098,1.139033079016817,0.9860716018900686,1.2530330481882257,0.9610726936691159,0.9781902027957735,0.9718518721439391,0.9617660097971275
""" I agree with the comprehensive assessment, plan, and physical exam as documented in the daily resident progress note.""",""" I am in agreement with the interventions, assessment, and documentation as entered by M.S, SPT""",3.75,0.0,0.0,0.410501623884366,0.0716786050735419,0.07401070702167026,0.2857142857142857,0.5,0.5,0.0625,0.0625,0.9243538,0.9936088589889027,0.7223711,0.85489017,0.9886313384716825,0.5943845,2.4369476173641678,3.141621080552405,2.4369476173641678,3.141621080552405,0.8751713593072645,0.8723457487346733,0.9135822497173935,0.8521877950963492
He offers verbalizations that indicate emotional and cognitive understanding of problems related to alcohol and other drug use and describes needed behavior change., The patient offers verbalizations that indicate emotional and cognitive understanding of problems related to alcohol use and describes needed behavior change.,4.15,0.9286028651417724,0.9036085430152389,0.9927293410358158,0.9570709757766522,0.9570709757766522,0.0,0.0,1.0,0.875,0.875,0.99474865,0.9989209638301054,0.97404504,0.9931361,0.998992001577705,0.9748167,0.18942298619637832,0.24685531705997057,0.18942298619637832,0.24685531705997057,0.9874571427063227,0.9888688028857158,0.9893742154975028,0.9786834291676045
Explained diagnosis and treatment plan; patient/child/caregiver expressed understanding of the content.., Explained diagnosis and treatment plan; patient and her mother expressed understanding of the content.,3.5,1.0,1.0000000000000002,0.9984119803303926,0.7319625669679858,0.7319625669679858,0.5,0.6,1.0,0.7272727272727273,0.7272727272727273,0.9765135,0.9972233480708158,0.9450518,0.9787559,0.9974185322723916,0.9549957,0.5211525492375074,0.6252056250464405,0.5211525492375074,0.6252056250464405,0.9719467080256662,0.9709574316687454,0.9724933763446852,0.9610806721754843
Let us know if you have any further questions or concerns.,"""If you have questions, please let us know.""",5,0.0,0.0,0.9511936556975028,0.8880321412126587,0.8880321412126587,1.0,1.0,0.75,0.75,0.6,0.94532657,0.9799348261625443,0.91847706,0.97574043,0.9820957123326859,0.91423297,1.2000607252120972,1.0795615911483765,0.6574484361365933,0.7785446797837203,0.9481478263747201,0.9266848220408735,0.9313535694780883,0.854713149912389
This information will be reviewed by the provider and the patient/caregiver will be contacted with any recommendations., This information will be shared with the patient's primary provider and follow-up with the patient will be with the RN Care Team.,3.5,0.0,0.0,0.9150058645870265,0.2999957834523377,0.2999957834523377,0.4,0.625,0.6,0.23076923076923078,0.23076923076923078,0.96053755,0.991588138783603,0.83946157,0.9351419,0.9906507013590455,0.7625487,1.9039786905620528,2.3692517113383778,1.9039786905620528,2.3692517113383778,0.9036297329096329,0.9262771401121911,0.9508212173085563,0.9160877519257493
Further discussed the plan for social work continuing to follow during hospitalization; the patient was in agreement with this plan.,Patient expresses understanding and is in agreement with the plan.,0.5,0.4034106472268143,0.6582361589235206,0.5025124104485126,0.3399172439919118,0.34250940862090906,1.0,1.0,0.16666666666666666,0.2727272727272727,0.2727272727272727,0.9088435,0.9837371166918512,0.76410496,0.8374463,0.9723132450481435,0.7186633,1.878324568311453,2.124257534632015,1.878324568311453,2.124257534632015,0.8919952868845771,0.9139531255905439,0.9288343289424233,0.8484093599984018
triamterene-HCTZ [DYAZIDE] 37.5-25 mg capsule 1 capsule by mouth one time daily.,omeprazole 20 mg capsule enteric coated 1 capsule by mouth one time daily.,3,0.23640338047974618,0.3773626432245679,0.9227294027129815,0.43634429552981324,0.3848885096638763,1.0,1.0,0.5,0.3333333333333333,0.375,0.8971621,0.9893153580857863,0.89862037,0.84643775,0.9931412107303186,0.8962964,1.2906677577082009,1.2109262896271236,1.6594299741962575,1.8365198584951874,0.9361083924065131,0.9561801822325484,0.9346853202768596,0.9129955258068725
""" Patient discharged to home, ambulating without assistance, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.""",""" Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to mother, Discharge instructions given to father.""",3.25,0.0,0.0,0.9484330093626555,0.6587401585155039,0.6586749978173455,0.0,0.0,0.6666666666666666,0.42105263157894735,0.42105263157894735,0.9625321,0.9978217276081689,0.8840009,0.959233,0.9977490241465345,0.8807334,1.235304999464304,1.3336696310689076,1.235304999464304,1.3336696310689076,0.9650180100119466,0.9703172305556585,0.978365219490361,0.9389582860355682
""" Patient arrives, via hospital wheelchair, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.""",""" Patient arrives, via hospital wheelchair, Gait steady, History obtained from patient, Patient appears, anxious, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.""",3.6,0.6961404531084383,0.8147425543275322,0.9888695416941705,0.811288879916391,0.811288879916391,0.5714285714285714,0.7,1.0,0.75,0.75,0.9916269,0.9996444965587292,0.97364175,0.9897991,0.9995471790727457,0.9718697,0.46497572676761123,0.5283208923987883,0.46497572676761123,0.5283208923987883,0.9864686513794624,0.9892782808836496,0.98914875091155,0.9811995657339518
Patient was transferred to the appointment office to schedule an appointment.,Patient will be contacted to reschedule lab appointment.,0.5,0.0,0.0,0.8299840752147172,0.3025701487763036,0.3025701487763036,0.5,0.7142857142857143,0.75,0.25,0.25,0.9290534,0.9914328993217665,0.75238657,0.916396,0.9903919990381997,0.75942904,1.8941774209407243,2.242102926034743,1.8941774209407243,2.242102926034743,0.9200116799392892,0.9069465905205172,0.9123918465743744,0.8426122298388341
""" No: currently struggling to breathe, even while inactive or resting; new confusion or inability to stay alert and awake; sudden, CURRENT and excruciating ripping or stabbing pain characteristic of a dissecting aortic aneurysm; currently feeling faint or passing out; newly cold, blue or pale leg on one side; change in ability to move extremities or NEW weakness associated with neck or back pain or trauma to the neck or back; new and continuous bilateral numbness in the groin or saddle area; new loss of bowel or bladder function or constant and severe abdominal pain""", No: new confusion or inability to stay alert and awake; new shortness of breath; new wheezing or chest tightness or currently feeling like he is going to collapse every time he stands or sits up,2.25,0.13395885366460153,0.12356065993901028,0.8011303697191152,0.2664854596862287,0.2851038815334535,0.6551724137931034,0.7058823529411765,0.6666666666666666,0.11666666666666667,0.125,0.9442495,0.9943330622198222,0.8488542,0.90182436,0.9909014616072684,0.7889135,2.3053392234104835,2.7433913859868033,2.392929103136763,2.853910747462803,0.9271498076507596,0.9350002513909307,0.9404773584060552,0.9003010580795671
"""Ears: Canals clear bilaterally, tympanic membrane with good cone of light, pearly grey, bony landmarks visualized bilaterally.""",Ears:  Canals clear bilaterally and TMs are within normal limits.,4,0.16109888850384377,0.130703395409957,0.6597646091557806,0.2848444040597182,0.389288216480417,0.875,0.8571428571428571,0.4,0.1875,0.23529411764705882,0.8768733,0.9883875781334246,0.72065437,0.8171314,0.9757784836493364,0.6223446,2.090603977379647,2.3860249908514457,2.414806566399919,2.765692937800757,0.9266065114455699,0.9213531746873591,0.9336368402689348,0.8813688633180689
fluconazole [DIFLUCAN] 150 mg tablet 1 tablet by mouth as directed by prescriber.,Viagra 100 mg tablet 1 tablet by mouth as directed by prescriber.,2.5,0.1748110467437748,0.3352654677052412,0.9981474205783718,0.5451477779064137,0.4631883470343803,0.16666666666666666,0.2,1.0,0.5714285714285714,0.5,0.9516379,0.9904139429220187,0.9625025,0.93652225,0.988097615517554,0.95749384,1.0862458740572356,0.9969012369991003,1.0862458740572356,1.1461819224142042,0.9500792098892987,0.9429185302029204,0.9609808482257012,0.9222634271138167
Goals:  Patient will verbalize and demonstrate understanding of home exercise program following this therapy session., Patient will demonstrate and/or verbalize understanding of home exercise program in 1 sessions for improved self management of the condition.,3.75,0.7497563967599885,0.8884945635735129,0.887049817898245,0.518741772460607,0.5186281852106218,0.3333333333333333,0.5555555555555556,0.5,0.4375,0.4117647058823529,0.9784534,0.9970565725998182,0.8737061,0.9800393,0.9971263808267588,0.8731239,0.886994656131629,1.4892148155035225,0.886994656131629,1.3556830690965054,0.9612015173996641,0.9786069574745693,0.9696653720889794,0.951191550229785
metformin [GLUCOPHAGE XR] 500 mg tablet sustained release 24 hour 4 tablets by mouth one time daily.,ibuprofen [ADVIL] 200 mg tablet 1-4 tablets by mouth every 6 hours as needed.,2.5,0.11870499142640431,0.18691074544037733,0.6090077215873462,0.16672714025897584,0.17297404322698856,0.25,0.3333333333333333,0.4,0.14285714285714285,0.18181818181818182,0.93289375,0.9935856866850403,0.89266443,0.8983917,0.9925025573816457,0.87834543,2.152996451260133,1.9398139521714575,2.219938194272148,2.302132295028122,0.9218364295263646,0.9361792622063726,0.9344169597177965,0.7937611136118522
Multiple Vitamin tablet 1 tablet by mouth one time daily.,letrozole [FEMARA] 2.5 mg tablet 1 tablet by mouth one time daily.,1,0.1517153575179141,0.25253335285313466,0.9430094758385893,0.34572303856768005,0.39078199740407055,1.0,1.0,0.3333333333333333,0.42857142857142855,0.5,0.90430355,0.9881598721398546,0.8640214,0.8476688,0.9797335895004968,0.82885844,1.0636921127650738,1.1090107620300953,1.4182589868657325,1.5083371061986968,0.9163866617314435,0.919988588378346,0.9390870513026629,0.8930155831214975
I reviewed the patient's medical history and interviewed the patient for 60 minutes.,The patient's Locaation electronic medical records also were reviewed by me.,2.5,0.0,0.0,0.8184116061476379,0.2633688857036376,0.22757114713373863,0.14285714285714285,0.2,0.8,0.3333333333333333,0.3,0.90348315,0.9850169035812943,0.8008747,0.87281924,0.9817354533531129,0.7746865,1.638053807909949,1.773999907511036,1.638053807909949,1.773999907511036,0.9212962910219802,0.9127516796830779,0.9117081342127809,0.8935134546685121
prednisone 20 mg tablet 1-2 tablets by mouth as directed by prescriber.,Advil 200 mg tablet 2 tablets by mouth every 4 hours as needed.,1,0.29583478597286,0.5015082984933266,0.7357191031710559,0.36598379893243954,0.2970529018331741,0.0,0.0,0.75,0.3333333333333333,0.2857142857142857,0.9364833,0.9875269039630495,0.8665595,0.9222046,0.9840593300033915,0.86872894,1.696261184797053,1.5889947228055001,1.696261184797053,1.9486073373142256,0.9088517158616636,0.9331970041389227,0.9454997369281206,0.903738773194375
""" Patient currently uses tobacco, smokes cigarettes, smokes 1/2 packs per day, Patient denies alcohol use.""",""" Patient currently uses tobacco, smokes cigarettes, smokes 1/2 packs per day, has smoked for 10 years, Patient denies alcohol use.""",4.25,1.0,1.0,0.9860327396200542,0.9178769574065906,0.9046487988863172,1.0,1.0,0.75,0.8333333333333334,0.8125,0.9901797,0.9988309774664905,0.980925,0.98871833,0.9990391251389372,0.979705,0.3878202651541263,0.39988862274632214,0.4119334084596804,0.4888434347239549,0.9871941426399424,0.990642360963467,0.9916624837636075,0.9799198458294912
""" It is appropriate to retain the patient at the present level of care since the patient is making progress, but has not yet achieved the goals articulated in the individualized treatment plan.""", The patient demonstrates the ability to fire the TA/GS/EHL and FHL of the operative extremity.,0,0.0,0.0,0.8546388040771995,0.013304875212224298,0.013304875212224298,0.0,0.0,0.7142857142857143,0.043478260869565216,0.043478260869565216,0.8539288,0.9937990158272231,0.48725027,0.71381944,0.991045926435685,0.37200963,2.564375127494086,3.4863381419977664,2.564375127494086,3.4863381419977664,0.8596444874451563,0.8552907905655428,0.8657053519507073,0.8115185980845245
""" To maintain line patency, Heparin 3 mL of 50 units per mL was administered to patient:  Yes.""",""" To maintain line patency, 10 mL of 0.9% preservative free NaCl is administered to the patient after placement and each blood draw""",2.75,0.0,0.0,0.8697321197250343,0.5548528214126633,0.5062117429808927,1.0,1.0,0.6666666666666666,0.38461538461538464,0.2631578947368421,0.92931575,0.9913295343414413,0.8435737,0.907208,0.9888231253739855,0.84469324,1.706628115563391,2.079550243057995,1.6803165996175098,2.0904343388478246,0.9443760673027835,0.9414175951010718,0.9390492032867807,0.9302210739355813
Thank you for allowing me to participate in your care as your primary care provider.,Thank you for contacting Department of Name with your medication request.,4,0.0,0.0,0.8702517390600887,0.1268834986878568,0.1268834986878568,0.0,0.0,0.6,0.1,0.1,0.93195623,0.9821927033389262,0.72685343,0.8195245,0.9650858337128077,0.49168587,2.5512622681668637,3.0377691669265365,2.5512622681668637,3.0377691669265365,0.8937518467840406,0.9017393516238342,0.8905797039758087,0.8219230850011332
""" Assessment of Impairment, Severity/Complexity of Illness: The degree of impairment is exemplified by various health issues and chronic pain.""",""" Assessment of Impairment, Severity/Complexity of Illness: The degree of impairment is exemplified by inability to moderate activities.""",4.6,0.5541741635284094,0.5109294992188206,0.9920619672520827,0.7412872606824547,0.7412872606824547,0.5,0.3333333333333333,1.0,0.5,0.5,0.97256947,0.9968370458186535,0.9301883,0.9576282,0.9963170396931,0.92544806,0.9777443007168288,1.1827393035180935,0.9777443007168288,1.1827393035180935,0.9700842352356216,0.9753764910090897,0.9722531687164045,0.94879214418553
Patient denies balance problems or a history of a fall.,"""At time of interview, the patient denies any active problems with acute pain.""",0,0.0,0.0,0.8693504975318843,0.2829323358274525,0.2829323358274525,0.8,0.6666666666666666,0.75,0.2727272727272727,0.2727272727272727,0.92336476,0.9770303418194657,0.7623774,0.8903557,0.9782574197954716,0.7291407,1.7652159429688836,2.1163950464055286,1.7652159429688836,2.1163950464055286,0.933870342272596,0.919720939828734,0.9377009440092093,0.9147000290489472
The diagnosis and treatment plan were explained to the family/caregiver who expressed understanding of the information presented., I explained the diagnosis and treatment plan; the caregiver expressed understanding of the content.,3.5,0.8627625096945786,0.8430983023590288,0.9253450693554061,0.7006306664410773,0.7006306664410773,1.0,1.0,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.97089577,0.9981675361897582,0.90130985,0.9619511,0.9980125826637867,0.91343915,0.8428472251278525,1.0084730103269581,0.8428472251278525,1.0084730103269581,0.963476739292533,0.975242922259447,0.9793174017442725,0.963996958935519
All patient questions were answered to the best of my ability and with satisfaction.,All of his questions and concerns have been answered at this time.,4,0.0,0.0,0.3076534824371879,0.3945241563752918,0.40060650341267834,0.5,0.7142857142857143,0.5,0.25,0.25,0.92600965,0.9897977371568212,0.7853878,0.83520687,0.9731214579044426,0.70920503,1.8072439855676268,2.2307625623564658,1.8072439855676268,2.2307625623564658,0.902953131603028,0.9001557116762924,0.896067392310386,0.8840872443259933
Please let me know if you have interim concerns.,Let us know if you have any other questions or concerns.,4.5,0.0,0.0,0.9353313400310317,0.7324602733604544,0.7324602733604544,0.0,0.0,0.6,0.6,0.5,0.92274576,0.9861753492957461,0.88809615,0.94904554,0.9915303181284147,0.85140145,1.5413663958874941,1.555068744182682,0.7965273371957541,1.0197458267211914,0.9429064559318284,0.9510247745994084,0.9242739947412437,0.9119365333447527
Patient was identified using two identifiers and permission was obtained from the patient to perform a fingerstick INR., Patient identified using two identifiers and permission was obtained to perform a fingerstick INR.,5,1.0,1.0,0.9656258338909226,0.9951673251566613,0.9951673251566613,0.8,0.8571428571428571,1.0,1.0,1.0,0.99223137,0.9990774883390247,0.96694446,0.99099505,0.999010369533466,0.97607553,0.2723591990343705,0.3322330136581707,0.30395182114796154,0.37033956061297496,0.988621229827123,0.9910993387262983,0.9925758729262393,0.9622894694953591
CellCept 250 mg capsule 1 capsule by mouth two times a day.,lisinopril [PRINIVIL/ZESTRIL] 20 mg tablet 2 tablets by mouth one time daily.,2.5,0.06546258685658315,0.10646255204304447,0.8259786926688103,0.08997640477885879,0.0741255120833747,0.0,0.0,0.6666666666666666,0.09090909090909091,0.05555555555555555,0.8569973,0.9658636793638493,0.6976143,0.8247511,0.9553314111290355,0.6509168,2.3558403748933388,2.4795273958856017,2.5449176951370034,2.893736277798557,0.9188452974554214,0.9263889663039253,0.9235190730160142,0.8729216499972542
